group,organism_name,locus_tag,experiment_id,omics_type,timepoint,log2fc,padj,expression_status
background_N,Prochlorococcus MIT9313,PMT1497,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,0.539508285,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0256,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,0.53504541,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0464,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.534143453,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1686,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.526781321,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0301,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.515819917,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0239,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.514666888,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2013,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.511949393,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0712,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.509600309,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0693,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.508224921,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2180,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.50803317,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0759,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.506566652,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0296,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,0.503748444,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0111,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.502640931,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1322,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.494453717,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0663,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.493552754,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1146,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.491416663,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1316,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.490807999,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1241,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.48944983,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0715,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.488775805,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2179,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.486356627,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT_1130,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.486171813,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT_2119,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.485991785,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0917,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.485729679,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1503,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.482611799,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0057,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.481175796,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0358,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.479332339,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT_1130,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.477140406,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0368,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.471060419,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1168,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,0.469623444,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1125,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.46828216,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1470,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.467869176,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1535,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.466453586,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0438,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.464171077,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1188,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,0.463620621,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1794,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.462989282,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0751,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.459637003,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0451,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.459009409,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2251,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,0.458439835,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1678,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.455432404,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0943,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.454159861,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2179,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.452962098,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1398,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.450226876,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2154,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,0.450060585,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1185,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,0.447796046,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0404,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.446193954,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2180,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.445569891,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0617,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.443606386,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1329,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.440122135,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT_0929,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.439165198,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0826,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.438912371,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0298,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.433076092,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1678,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,0.43226752,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1185,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,0.430807875,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1535,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.428776855,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0467,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.427646313,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1344,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.427502518,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1703,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,0.427262326,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0903,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.426872367,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0451,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,0.416267383,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0536,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,-0.415929235,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0751,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.411320541,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0754,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.410938811,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2130,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.403545099,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2154,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.402544234,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0754,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.40219867,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0045,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.398326631,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT_2147,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,0.397265108,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1767,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.394352209,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1625,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.391811146,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2002,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.391640355,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0536,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.391623244,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1503,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.390761238,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1344,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.385876465,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1386,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.383892523,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1646,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.374778658,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT_1130,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.37459037,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1146,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,0.374313204,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2013,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.370711166,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0368,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.363348395,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1277,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.358414317,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0265,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.358208001,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0712,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.357572057,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1326,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.357405457,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1497,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.354241463,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0111,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.353737593,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1690,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,0.353699806,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1381,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.353659391,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2179,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.352142962,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0715,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.34936317,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0663,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.34771367,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0878,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,0.342532679,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0797,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,-0.34219175,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0216,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,-0.34193995,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0768,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.34166861,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0693,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,-0.339234095,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT_2147,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.338563853,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1703,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.337303465,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1241,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,0.336527268,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0712,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,0.331513366,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1218,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,0.331464557,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1493,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,0.329881105,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0464,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,-0.329818429,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2271,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,0.328293103,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0154,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.326472922,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1326,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,0.32328895,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0903,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.32278921,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0789,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.321751957,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1379,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.320442294,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0057,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.318845561,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2251,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,3h,0.316625069,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT2130,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.314634106,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1985,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,0.313709047,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT0917,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,0h,0.313124408,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1792,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,24h,-0.312846241,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1646,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,-0.31241255,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1861,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,48h,0.306027915,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1985,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,12h,0.298179699,1.0,not_significant
background_N,Prochlorococcus MIT9313,PMT1316,10.1038/msb4100087_nitrogen_nitrogen_deprivation_mit9313_mit9313_microarray,MICROARRAY,6h,-0.297383845,1.0,not_significant
